Ticker,Name,Weight,Shares,Price
PE00217 SW Equity,Crown Global Secondaries III PLC,--,1,--
PEF0657 US Equity,DSF Capital Partners IV LP,--,1,--
PE11475 US Equity,TSG7 LP,--,1,--
PE12095 US Equity,Tenex Capital Partners II LP,--,1,--
PE09878 US Equity,Dyal Capital Partners III LP,--,1,--
PE08667 US Equity,AG Realty Fund IX LP,--,1,--
PE10896 US Equity,Equus Investment Partnership X LP,--,1,--
PE09083 US Equity,Warburg Pincus Private Equity XII LP,--,1,--
PE07208 US Equity,Oaktree Real Estate Opportunities Fund V,--,1,--
PE09733 US Equity,Gerding Edlen Green Cities III LP,--,1,--
PE06963 US Equity,Ascent Venture Partners VI LP,--,1,--
PEF5898 US Equity,Park Street Capital Natural Resource Fun,--,1,--
PE10813 US Equity,Perella Weinberg Real Estate Fund III LP,--,1,--
PE12146 US Equity,Greenspring Secondaries Fund I LP,--,1,--
PE09848 US Equity,Hamilton Lane Private Equity Fund IX LP,--,1,--
PE10189 US Equity,HarbourVest Partners X Buyout Fund LP,--,1,--
PE03305 US Equity,Strategic Value Special Situations Fund,--,1,--
PE11347 LN Equity,Sixth Cinven Fund LP,--,1,--
PE11764 US Equity,Green Equity Investors VII LP,--,1,--
PE04295 US Equity,Greenspring Global Partners VI LP,--,1,--
PE08765 US Equity,GSO European Senior Debt Fund LP,--,1,--
PE11530 US Equity,Vista Equity Partners Fund VI LP,--,1,--
PE12518 US Equity,Vista Foundation Fund III LP,--,1,--
PE07894 US Equity,Firstmark Capital Opportunity Fund I,--,1,--
PE13184 LN Equity,Bridgepoint Development Capital III LP,--,1,--
PE13186 US Equity,RCP Fund XI LP,--,1,--
PE12092 US Equity,Sculptor Real Estate Credit Fund LP,--,1,--
PE09763 AU Equity,AMP Capital Global Infrastructure Fund,--,1,--
PE10923 US Equity,Firstmark Capital IV LP,--,1,--
PE13387 US Equity,Firstmark Capital Opportunity Fund II,--,1,--
PE11619 US Equity,Hamilton Lane Secondary Fund IV LP,--,1,--
PE11456 US Equity,Blackstone Real Estate Debt Strategies I,--,1,--
PE11893 US Equity,Blackstone TacOpps Residential Opportuni,--,1,--
PE12564 US Equity,Harbert United States Real Estate Fund V,--,1,--
PE12961 US Equity,Exeter Core Industrial Club Fund II LP,--,1,--
PE12140 US Equity,Trumbull Property Income Fund LP,--,1,--
PE12971 US Equity,New Jersey Asia Investors III LP,--,1,--
PE13157 US Equity,HarbourVest Partners Co-Investment Fund,--,1,--
PE12066 US Equity,LBC Credit Partners IV LP,--,1,--
PE11047 US Equity,Lubert-Adler / Laramar Urban Neighborhoo,--,1,--
PE10723 US Equity,Mason Wells Buyout Fund IV LP,--,1,--
PE12192 US Equity,ABR Chesapeake Investors V LP,--,1,--
PE11579 US Equity,Drum Special Situation Partners IV LP,--,1,--
PE14062 US Equity,Apollo European Principal Finance Fund I,--,1,--
PE12922 US Equity,Warburg Pincus China LP,--,1,--
PE00476 US Equity,Brinson Partnership 2004,--,1,--
PE12224 US Equity,Ironsides Partnership Fund IV LP,--,1,--
PE14527 US Equity,Castlelake Aviation III Stable Yield LP,--,1,--
PE10504 US Equity,CenterOak Equity Fund I LP,--,1,--
PE11693 US Equity,Siguler Guff Small Buyout Opportunities,--,1,--
PE13136 US Equity,DC Capital Partners II LP,--,1,--
PE12163 US Equity,DSF Multi-Family Real Estate Fund III LP,--,1,--
PE13041 KS Equity,MBK Partners IV LP,--,1,--
PE10313 LN Equity,TransEuropean VI LP,--,1,--
PE11651 US Equity,Morrison Street Debt Opportunities LP,--,1,--
PE14413 US Equity,Benefit Street Partners Special Situatio,--,1,--
PE14647 LN Equity,Permira Credit Solutions III,--,1,--
PE14455 US Equity,Silver Lake Partners V LP,--,1,--
PE14339 US Equity,Ironsides Direct Investment Fund IV LP,--,1,--
PE14469 US Equity,EnCap Energy Capital Fund XI LP,--,1,--
PE14038 US Equity,Apollo Investment Fund IX LP,--,1,--
PE12826 US Equity,Fort Washington Private Equity Investors,--,1,--
PE14857 US Equity,Levine Leichtman Capital Partners VI LP,--,1,--
PE12148 US Equity,Greenspring Secondaries Fund II LP,--,1,--
PE14683 US Equity,Golub Capital Partners International 11,--,1,--
PE10722 US Equity,Graham Partners Investments IV LP,--,1,--
PE23927 SS Equity,EQT Infrastructure V SCSp,--,1,--
PE13353 US Equity,Focus Senior Housing Fund I LP,--,1,--
PE25069 US Equity,Genstar Capital Partners X LP,--,1,--
PE25905 US Equity,AlpInvest Co-Investment Fund VIII LP,--,1,--
PE24657 US Equity,Apollo Accord Fund IV LP,--,1,--
PE18520 US Equity,Arclight Energy Partners Fund VII LP,--,1,--
PE26927 US Equity,GCM Grosvenor Advance Fund LP,--,1,--
