Ticker,Name,Weight,Shares,Price
IRM UN Equity,Iron Mountain Inc,0.037125,288.068,54.13
UDR UN Equity,UDR Inc,0.037073,316.613,49.18
LNT UW Equity,Alliant Energy Corp,0.036891,250.159,61.94
EVRG UN Equity,Evergy Inc,0.036748,221.856,69.57
HZNP UW Equity,Horizon Therapeutics Plc,0.036501,224.105,68.41
ENTG UW Equity,Entegris Inc,0.036424,148.1,103.3
TRGP UN Equity,Targa Resources Corp,0.036259,225.485,67.54
AKAM UW Equity,Akamai Technologies Inc,0.036151,158.181,95.99
PEAK UN Equity,Healthpeak Properties Inc,0.036105,538.134,28.18
JKHY UW Equity,Jack Henry & Associates Inc,0.036066,72.425,209.16
GRMN UN Equity,Garmin Ltd,0.036015,153.854,98.32
LYV UN Equity,Live Nation Entertainment Inc,0.035819,153.721,97.87
ZS UW Equity,Zscaler Inc,0.035678,83.062,180.41
LBRDK UW Equity,Liberty Broadband Corp,0.03558,128.674,116.14
PLUG UR Equity,Plug Power Inc,0.035513,518.281,28.78
WDC UW Equity,Western Digital Corp,0.035512,312.829,47.68
POOL UW Equity,Pool Corp,0.035436,38.913,382.48
DOCU UW Equity,DocuSign Inc,0.035386,197.144,75.39
CPT UN Equity,Camden Property Trust,0.035307,103.449,143.35
STLD UW Equity,Steel Dynamics Inc,0.035288,178.55,83.01
TWLO UN Equity,Twilio Inc,0.035143,171.176,86.23
ETSY UW Equity,Etsy Inc,0.035121,126.189,116.9
TECH UW Equity,Bio-Techne Corp,0.035112,38.814,379.95
OMC UN Equity,Omnicom Group Inc,0.034731,203.053,71.84
COIN UW Equity,Coinbase Global Inc,0.034668,154.676,94.14
DPZ UN Equity,Domino's Pizza Inc,0.034627,35.844,405.75
LKQ UW Equity,LKQ Corp,0.034549,264.079,54.95
CHRW UW Equity,CH Robinson Worldwide Inc,0.034463,125.217,115.6
PARA UW Equity,Paramount Global,0.03438,575.527,25.09
TXT UN Equity,Textron Inc,0.034204,214.386,67.01
SWK UN Equity,Stanley Black & Decker Inc,0.034016,150.501,94.93
HRL UN Equity,Hormel Foods Corp,0.033958,286.113,49.85
HWM UN Equity,Howmet Aerospace Inc,0.033767,374.108,37.91
RGEN UW Equity,Repligen Corp,0.033662,55.184,256.21
SJM UN Equity,J M Smucker Co/The,0.033425,104.706,134.08
FWONK UW Equity,Liberty Media Corp-Liberty Formula One,0.03313,200.244,69.49
BF/B UN Equity,Brown-Forman Corp,0.033112,183.16,75.93
SSNC UW Equity,SS&C Technologies Holdings Inc,0.033078,222.685,62.39
NDSN UW Equity,Nordson Corp,0.032735,57.802,237.87
FMC UN Equity,FMC Corp,0.032689,125.697,109.23
BXP UN Equity,Boston Properties Inc,0.032678,156.394,87.76
NLOK UW Equity,NortonLifeLock Inc,0.032647,563.368,24.34
ZI UW Equity,ZoomInfo Technologies Inc,0.032585,274.271,49.9
BG UN Equity,Bunge Ltd,0.032575,139.824,97.85
KIM UN Equity,Kimco Realty Corp,0.03246,602.725,22.62
INCY UW Equity,Incyte Corp,0.032143,182.122,74.13
ELS UN Equity,Equity LifeStyle Properties Inc,0.032098,177.225,76.07
LDOS UN Equity,Leidos Holdings Inc,0.031924,135.933,98.64
HST UW Equity,Host Hotels & Resorts Inc,0.031519,706.435,18.74
NVR UN Equity,NVR Inc,0.031395,3.001,4393.9902
WRB UN Equity,W R Berkley Corp,0.031349,205.443,64.09
PINS UN Equity,Pinterest Inc,0.031241,573.003,22.9
GDDY UN Equity,GoDaddy Inc,0.031216,161.529,81.17
OKTA UW Equity,Okta Inc,0.031185,123.93,105.69
ABMD UW Equity,ABIOMED Inc,0.03114,44.587,293.34
VTRS UW Equity,Viatris Inc,0.031008,1209.264,10.77
PKG UN Equity,Packaging Corp of America,0.030995,92.211,141.18
PTC UW Equity,PTC Inc,0.030785,105.105,123.02
CTXS UW Equity,Citrix Systems Inc,0.030738,125.735,102.68
MAS UN Equity,Masco Corp,0.030045,235.213,53.65
FICO UN Equity,Fair Isaac Corp,0.030014,25.157,501.11
DELL UN Equity,Dell Technologies Inc,0.030013,266.902,47.23
BAH UN Equity,Booz Allen Hamilton Holding Corp,0.029988,130.998,96.15
UAL UW Equity,United Airlines Holdings Inc,0.029985,325.511,38.69
EMN UN Equity,Eastman Chemical Co,0.029887,128.184,97.93
CBOE UF Equity,Cboe Global Markets Inc,0.029797,105.65,118.46
OVV UN Equity,Ovintiv Inc,0.029704,257.824,48.39
NI UN Equity,NiSource Inc,0.029358,405.213,30.43
CE UN Equity,Celanese Corp,0.029299,108.071,113.87
MGM UN Equity,MGM Resorts International,0.029153,355.13,34.48
GLPI UW Equity,Gaming and Leisure Properties Inc,0.02907,236.074,51.72
AMC UN Equity,AMC Entertainment Holdings Inc,0.029062,515.699,23.67
SBNY UW Equity,Signature Bank/New York NY,0.029019,61.826,197.14
FSLR UW Equity,First Solar Inc,0.028902,106.009,114.51
FHN UN Equity,First Horizon Corp,0.028878,528.043,22.97
LVS UN Equity,Las Vegas Sands Corp,0.028805,330.107,36.65
CHK UW Equity,Chesapeake Energy Corp,0.028481,127.261,94
RS UN Equity,Reliance Steel & Aluminum Co,0.028398,61.505,193.93
SNA UN Equity,Snap-on Inc,0.028332,52.47,226.79
WTRG UN Equity,Essential Utilities Inc,0.028325,230.916,51.52
TFX UN Equity,Teleflex Inc,0.028321,46.822,254.05
AAP UN Equity,Advance Auto Parts Inc,0.028246,60.936,194.69
DAR UN Equity,Darling Ingredients Inc,0.028121,159.656,73.98
QRVO UW Equity,Qorvo Inc,0.028008,107.913,109.01
BLDR UN Equity,Builders FirstSource Inc,0.027925,171.552,68.37
BIO UN Equity,Bio-Rad Laboratories Inc,0.02786,21.334,548.49
RPM UN Equity,RPM International Inc,0.027819,127.351,91.75
IPG UN Equity,Interpublic Group of Cos Inc/The,0.027809,392.35,29.77
HUBB UN Equity,Hubbell Inc,0.027747,53.433,218.11
LW UN Equity,Lamb Weston Holdings Inc,0.027618,143.83,80.65
L UN Equity,Loews Corp,0.027573,203.21,56.99
U UN Equity,Unity Software Inc,0.0275,207.852,55.57
GGG UN Equity,Graco Inc,0.027342,167.479,68.57
AMH UN Equity,American Homes 4 Rent,0.027281,302.657,37.86
CCK UN Equity,Crown Holdings Inc,0.027137,117.721,96.82
CRL UN Equity,Charles River Laboratories International,0.027136,50.315,226.52
EQH UN Equity,Equitable Holdings Inc,0.026984,382.118,29.66
ARES UN Equity,Ares Management Corp,0.026899,151.368,74.64
QGEN UN Equity,QIAGEN NV,0.026865,226.35,49.85
ALLY UN Equity,Ally Financial Inc,0.026732,322.08,34.86
APA UW Equity,APA Corp,0.026601,336.331,33.22
LUMN UN Equity,Lumen Technologies Inc,0.02658,1025.158,10.89
REG UW Equity,Regency Centers Corp,0.026511,170.994,65.12
LSI UN Equity,Life Storage Inc,0.026469,83.942,132.44
AR UN Equity,Antero Resources Corp,0.026396,293.303,37.8
NLY UN Equity,Annaly Capital Management Inc,0.026354,1654.537,6.69
CUBE UN Equity,CubeSmart,0.026281,223.044,49.49
REXR UN Equity,Rexford Industrial Realty Inc,0.026213,164.819,66.8
Y UN Equity,Alleghany Corp,0.026039,13.057,837.6
GME UN Equity,GameStop Corp,0.025849,267.872,40.53
FOXA UW Equity,Fox Corp,0.025712,309.611,34.88
DOX UW Equity,Amdocs Ltd,0.025671,122.287,88.17
PCTY UW Equity,Paylocity Holding Corp,0.025568,39.616,271.08
WSM UN Equity,Williams-Sonoma Inc,0.02553,69.404,154.5
VST UN Equity,Vistra Corp,0.025493,425.398,25.17
CMA UN Equity,Comerica Inc,0.025433,130.348,81.95
FNF UN Equity,Fidelity National Financial Inc,0.025335,267.362,39.8
WRK UN Equity,Westrock Co,0.025091,252.902,41.67
EWBC UW Equity,East West Bancorp Inc,0.024829,141.114,73.9
PHM UN Equity,PulteGroup Inc,0.024788,235.928,44.13
HSIC UW Equity,Henry Schein Inc,0.024768,136.829,76.03
BURL UN Equity,Burlington Stores Inc,0.024558,65.703,156.99
HAS UW Equity,Hasbro Inc,0.024487,131.103,78.45
FFIV UW Equity,F5 Inc,0.02446,60.319,170.32
RE UN Equity,Everest Re Group Ltd,0.024437,38.833,264.31
HEI/A UN Equity,HEICO Corp,0.024408,78.775,130.14
SCI UN Equity,Service Corp International/US,0.024388,154.033,66.5
CLF UN Equity,Cleveland-Cliffs Inc,0.024322,517.241,19.75
BKI UN Equity,Black Knight Inc,0.02424,154.215,66.02
NBIX UW Equity,Neurocrine Biosciences Inc,0.024045,94.57,106.79
WOLF UN Equity,Wolfspeed Inc,0.023973,115.3,87.33
MKTX UW Equity,MarketAxess Holdings Inc,0.023802,37.064,269.73
FCNCA UW Equity,First Citizens BancShares Inc/NC,0.023702,12.157,818.88
HR UN Equity,Healthcare Realty Trust Inc,0.023663,378.329,26.27
ACM UN Equity,AECOM,0.023659,132.994,74.72
CZR UW Equity,Caesars Entertainment Inc,0.023591,204.726,48.4
TPL UN Equity,Texas Pacific Land Corp,0.023535,5.713,1730.25
CCL UN Equity,Carnival Corp,0.023517,955.258,10.34
UTHR UW Equity,United Therapeutics Corp,0.023471,44.508,221.49
SWAV UW Equity,Shockwave Medical Inc,0.023322,35.311,277.41
NLSN UN Equity,Nielsen Holdings PLC,0.023317,357.424,27.4
AA UN Equity,Alcoa Corp,0.023183,183.893,52.95
TAP UN Equity,Molson Coors Beverage Co,0.023172,174.671,55.72
AAL UW Equity,American Airlines Group Inc,0.023124,644.5,15.07
ROKU UW Equity,Roku Inc,0.023071,119.513,81.08
MTN UN Equity,Vail Resorts Inc,0.02304,40.137,241.1
LCID UW Equity,Lucid Group Inc,0.023012,530.485,18.22
CPB UN Equity,Campbell Soup Co,0.023001,193.447,49.94
GLOB UN Equity,Globant SA,0.022943,40.62,237.23
MPW UN Equity,Medical Properties Trust Inc,0.022885,592.612,16.22
WSO UN Equity,Watsco Inc,0.022859,32.871,292.08
JAZZ UW Equity,Jazz Pharmaceuticals PLC,0.022788,60.798,157.43
RRX UN Equity,Regal Rexnord Corp,0.022663,66.869,142.35
SRPT UW Equity,Sarepta Therapeutics Inc,0.022604,83.967,113.07
BJ UN Equity,BJ's Wholesale Club Holdings Inc,0.022541,133.704,70.81
FND UN Equity,Floor & Decor Holdings Inc,0.022256,102.994,90.76
BWA UN Equity,BorgWarner Inc,0.022209,238.27,39.15
CDAY UN Equity,Ceridian HCM Holding Inc,0.022209,136.554,68.31
MANH UW Equity,Manhattan Associates Inc,0.022112,62.622,148.31
ZEN UN Equity,Zendesk Inc,0.022066,121.294,76.41
NRG UN Equity,NRG Energy Inc,0.021999,235.471,39.24
GL UN Equity,Globe Life Inc,0.021841,90.298,101.59
RCL UN Equity,Royal Caribbean Cruises Ltd,0.021813,219.815,41.68
JNPR UN Equity,Juniper Networks Inc,0.021806,318.895,28.72
TTC UN Equity,Toro Co/The,0.021782,104.128,87.86
WHR UN Equity,Whirlpool Corp,0.02177,54.87,166.64
BHVN UN Equity,Biohaven Pharmaceutical Holding Co Ltd,0.021639,61.783,147.11
APP UW Equity,AppLovin Corp,0.021624,224.476,40.46
TPR UN Equity,Tapestry Inc,0.021608,263.516,34.44
WSC UR Equity,WillScot Mobile Mini Holdings Corp,0.021577,216.19,41.92
LAMR UW Equity,Lamar Advertising Co,0.02146,86.278,104.47
HII UN Equity,Huntington Ingalls Industries Inc,0.021227,39.272,227.02
ALLE UN Equity,Allegion plc,0.021208,87.442,101.87
BBWI UN Equity,Bath & Body Works Inc,0.0212,238.464,37.34
JLL UN Equity,Jones Lang LaSalle Inc,0.021156,49.312,180.2
FBHS UN Equity,Fortune Brands Home & Security Inc,0.021059,130.302,67.88
DECK UN Equity,Deckers Outdoor Corp,0.021021,26.981,327.23
LEA UN Equity,Lear Corp,0.020863,59.376,147.58
WMS UN Equity,Advanced Drainage Systems Inc,0.02085,61.211,143.07
KNX UN Equity,Knight-Swift Transportation Holdings Inc,0.020813,158.48,55.16
AIZ UN Equity,Assurant Inc,0.020803,53.966,161.91
LSCC UW Equity,Lattice Semiconductor Corp,0.020752,135.408,64.37
AFG UN Equity,American Financial Group Inc/OH,0.020712,67.14,129.57
ELAN UN Equity,Elanco Animal Health Inc,0.02066,444.318,19.53
COLD UN Equity,Americold Realty Trust Inc,0.020561,268.199,32.2
ROL UN Equity,Rollins Inc,0.020548,231.193,37.33
WAL UN Equity,Western Alliance Bancorp,0.020529,105.498,81.73
PNW UN Equity,Pinnacle West Capital Corp,0.020504,112.648,76.45
G UN Equity,Genpact Ltd,0.020501,180.138,47.8
DT UN Equity,Dynatrace Inc,0.020479,198.468,43.34
RHI UN Equity,Robert Half International Inc,0.020473,107.419,80.05
FRT UN Equity,Federal Realty OP LP,0.020472,78.617,109.37
RRC UN Equity,Range Resources Corp,0.020426,262.366,32.7
WBS UN Equity,Webster Financial Corp,0.020358,177.989,48.04
RGA UN Equity,Reinsurance Group of America Inc,0.020271,66.674,127.7
PSTG UN Equity,Pure Storage Inc,0.020232,280.736,30.27
AXON UW Equity,Axon Enterprise Inc,0.020232,67.405,126.07
OC UN Equity,Owens Corning,0.020198,96.687,87.74
UGI UN Equity,UGI Corp,0.020109,208.902,40.43
ARMK UN Equity,Aramark,0.020036,231.32,36.38
NNN UN Equity,National Retail Properties Inc,0.020006,175.059,48
JBL UN Equity,Jabil Inc,0.020001,137.559,61.07
ZION UW Equity,Zions Bancorp NA,0.019952,148.609,56.39
SEE UN Equity,Sealed Air Corp,0.019922,145.443,57.53
CGNX UW Equity,Cognex Corp,0.019786,173.385,47.93
LNC UN Equity,Lincoln National Corp,0.019711,171.016,48.41
NVCR UW Equity,Novocure Ltd,0.019609,103.094,79.89
PNR UN Equity,Pentair PLC,0.019494,164.182,49.87
OGE UN Equity,OGE Energy Corp,0.019488,199.256,41.08
MIDD UW Equity,Middleby Corp/The,0.019478,54.251,150.8
CIEN UN Equity,Ciena Corp,0.0194,150.978,53.97
FIVN UQ Equity,Five9 Inc,0.019365,68.918,118.02
PATH UN Equity,UiPath Inc,0.019342,372.32,21.82
BEN UN Equity,Franklin Resources Inc,0.019246,284.734,28.39
LII UN Equity,Lennox International Inc,0.019193,32.308,249.51
LECO UW Equity,Lincoln Electric Holdings Inc,0.019165,55.901,144
MAT UW Equity,Mattel Inc,0.019099,350.757,22.87
CABO UN Equity,Cable One Inc,0.019079,5.937,1349.72
OGN UN Equity,Organon & Co,0.019029,253.565,31.52
AVLR UN Equity,Avalara Inc,0.018905,86.476,91.82
XRAY UW Equity,DENTSPLY SIRONA Inc,0.018856,213.812,37.04
CBSH UW Equity,Commerce Bancshares Inc/MO,0.018818,109.287,72.32
AOS UN Equity,A O Smith Corp,0.018796,127.949,61.7
MASI UW Equity,Masimo Corp,0.018788,50.015,157.78
EXAS UR Equity,Exact Sciences Corp,0.018744,174.443,45.13
OHI UN Equity,Omega Healthcare Investors Inc,0.018553,234.497,33.23
TTEK UW Equity,Tetra Tech Inc,0.018532,53.163,146.41
CFR UN Equity,Cullen/Frost Bankers Inc,0.018489,58.2,133.43
NWL UW Equity,Newell Brands Inc,0.018394,376.691,20.51
TW UW Equity,Tradeweb Markets Inc,0.018335,107.452,71.67
SWN UN Equity,Southwestern Energy Co,0.018322,1110.489,6.93
PFGC UN Equity,Performance Food Group Co,0.01831,151.744,50.68
NXST UW Equity,Nexstar Media Group Inc,0.018279,38.776,198
OLN UN Equity,Olin Corp,0.018268,139.611,54.96
BERY UN Equity,Berry Global Group Inc,0.018262,130.137,58.94
LAD UN Equity,Lithia Motors Inc,0.018211,28.437,268.97
GTLS UN Equity,Chart Industries Inc,0.018204,36.434,209.86
CASY UW Equity,Casey's General Stores Inc,0.018097,36.985,205.52
RUN UW Equity,Sunrun Inc,0.01806,204.905,37.02
CHDN UW Equity,Churchill Downs Inc,0.01788,36.188,207.52
HRB UN Equity,H&R Block Inc,0.017758,164.037,45.47
DINO UN Equity,HF Sinclair Corp,0.017756,149.692,49.82
UNM UN Equity,Unum Group,0.017753,199.856,37.31
FIVE UW Equity,Five Below Inc,0.017718,54.459,136.65
WEX UN Equity,WEX Inc,0.017713,44.816,166.01
DKNG UW Equity,DraftKings Inc,0.017421,378.133,19.35
ARW UN Equity,Arrow Electronics Inc,0.017409,65.625,111.42
CG UW Equity,Carlyle Group Inc/The,0.017387,206.585,35.35
UHS UN Equity,Universal Health Services Inc,0.017372,64.776,112.64
STOR UN Equity,STORE Capital Corp,0.017298,253.508,28.66
HEI UN Equity,HEICO Corp,0.017215,44.861,161.18
ACHC UW Equity,Acadia Healthcare Co Inc,0.017167,88.854,81.15
CPRI UN Equity,Capri Holdings Ltd,0.017113,143.61,50.05
USFD UN Equity,US Foods Holding Corp,0.017079,222.089,32.3
ATR UN Equity,AptarGroup Inc,0.017075,65.336,109.77
EGP UN Equity,EastGroup Properties Inc,0.017045,41.044,174.43
ROLL UW Equity,RBC Bearings Inc,0.017032,28.293,252.84
SYNH UW Equity,Syneos Health Inc,0.017023,102.243,69.93
KBR UN Equity,KBR Inc,0.017006,138.321,51.64
JEF UN Equity,Jefferies Financial Group Inc,0.016988,209.062,34.13
FR UN Equity,First Industrial Realty Trust Inc,0.016962,131.446,54.2
NWSA UW Equity,News Corp,0.016917,385.108,18.45
AIRC UN Equity,Apartment Income REIT Corp,0.016896,156.52,45.34
CHE UN Equity,Chemed Corp,0.016817,14.575,484.62
GPK UN Equity,Graphic Packaging Holding Co,0.016791,305.162,23.11
STWD UN Equity,Starwood Property Trust Inc,0.016611,291.434,23.94
BRX UN Equity,Brixmor Property Group Inc,0.016595,297.618,23.42
THC UN Equity,Tenet Healthcare Corp,0.016575,106.062,65.64
ST UN Equity,Sensata Technologies Holding PLC,0.016531,154.779,44.86
NOV UN Equity,NOV Inc,0.016523,390.547,17.77
WYNN UW Equity,Wynn Resorts Ltd,0.016493,106.003,65.35
BSY UW Equity,Bentley Systems Inc,0.016486,168.232,41.16
DBX UW Equity,Dropbox Inc,0.016441,279.689,24.69
DCI UN Equity,Donaldson Co Inc,0.016357,123.074,55.82
IVZ UN Equity,Invesco Ltd,0.016305,372.598,18.38
GWRE UN Equity,Guidewire Software Inc,0.016272,83.448,81.9
AGCO UN Equity,AGCO Corp,0.016264,61.934,110.3
RGLD UW Equity,Royal Gold Inc,0.016204,65.39,104.08
ITT UN Equity,ITT Inc,0.016161,83.298,81.49
KRTX UQ Equity,Karuna Therapeutics Inc,0.01607,26.071,258.89
BRKR UW Equity,Bruker Corp,0.016038,108.561,62.05
ESTC UN Equity,Elastic NV,0.01598,76.081,88.22
PII UN Equity,Polaris Inc,0.015897,56.376,118.44
RIVN UW Equity,Rivian Automotive Inc,0.015834,177.821,37.4
IIVI UW Equity,II-VI Inc,0.015804,127.282,52.15
NVST UN Equity,Envista Holdings Corp,0.015779,162.396,40.81
FYBR UW Equity,Frontier Communications Parent Inc,0.015704,244.387,26.99
LSXMK UW Equity,Liberty Media Corp-Liberty SiriusXM,0.015674,154.425,42.63
SAIA UW Equity,Saia Inc,0.015665,26.348,249.72
GNTX UW Equity,Gentex Corp,0.015645,234.439,28.03
PB UN Equity,Prosperity Bancshares Inc,0.015619,88.292,74.3
TREX UN Equity,Trex Co Inc,0.015574,114.001,57.38
AGNC UW Equity,AGNC Investment Corp,0.01556,521.15,12.54
MHK UN Equity,Mohawk Industries Inc,0.015531,52.48,124.3
CACI UN Equity,CACI International Inc,0.015522,23.116,282.03
ORI UN Equity,Old Republic International Corp,0.015517,282.144,23.1
BLD UN Equity,TopBuild Corp,0.015478,32.625,199.26
IONS UW Equity,Ionis Pharmaceuticals Inc,0.015471,140.928,46.11
PLNT UN Equity,Planet Fitness Inc,0.015461,84.213,77.11
SF UN Equity,Stifel Financial Corp,0.015415,103.083,62.81
X UN Equity,United States Steel Corp,0.015375,257.684,25.06
AFRM UW Equity,Affirm Holdings Inc,0.01534,175.181,36.78
DXC UN Equity,DXC Technology Co,0.015303,244.112,26.33
MKSI UW Equity,MKS Instruments Inc,0.015296,55.378,116.01
Z UW Equity,Zillow Group Inc,0.015292,163.56,39.27
CLVT UN Equity,Clarivate PLC,0.015229,478.071,13.38
MORN UW Equity,Morningstar Inc,0.015223,24.811,257.7
MTDR UN Equity,Matador Resources Co,0.015222,111.656,57.26
LITE UW Equity,Lumentum Holdings Inc,0.015096,68.793,92.17
WU UN Equity,Western Union Co/The,0.015083,383.942,16.5
MUSA UN Equity,Murphy USA Inc,0.015038,22.224,284.21
TXRH UW Equity,Texas Roadhouse Inc,0.014983,67.819,92.79
VOYA UN Equity,Voya Financial Inc,0.014949,101.337,61.96
BC UN Equity,Brunswick Corp/DE,0.014831,76.172,81.78
WH UN Equity,Wyndham Hotels & Resorts Inc,0.014813,90.314,68.89
PNFP UW Equity,Pinnacle Financial Partners Inc,0.014797,74.779,83.11
SSB UW Equity,SouthState Corp,0.014753,74.376,83.31
MDU UN Equity,MDU Resources Group Inc,0.014751,201.55,30.74
SOFI UW Equity,SoFi Technologies Inc,0.014751,793.293,7.81
SITE UN Equity,SiteOne Landscape Supply Inc,0.014732,44.393,139.38
CHNG UW Equity,Change Healthcare Inc,0.014694,250.783,24.61
AYI UN Equity,Acuity Brands Inc,0.014687,34.394,179.35
NFG UN Equity,National Fuel Gas Co,0.014682,87.456,70.51
PEN UN Equity,Penumbra Inc,0.014662,35.584,173.06
INGR UN Equity,Ingredion Inc,0.014652,66.096,93.11
EXEL UW Equity,Exelixis Inc,0.014638,315.288,19.5
SON UN Equity,Sonoco Products Co,0.014608,97.094,63.19
KRC UN Equity,Kilroy Realty Corp,0.014526,115.965,52.61
TDOC UN Equity,Teladoc Health Inc,0.014417,160.235,37.79
LFUS UW Equity,Littelfuse Inc,0.014414,24.119,251.01
SNV UN Equity,Synovus Financial Corp,0.014402,143.653,42.11
INSP UN Equity,Inspire Medical Systems Inc,0.014358,26.978,223.54
WCC UN Equity,WESCO International Inc,0.014331,44.452,135.41
STAG UN Equity,STAG Industrial Inc,0.014308,178.961,33.58
FAF UN Equity,First American Financial Corp,0.014271,103.795,57.75
APLS UW Equity,Apellis Pharmaceuticals Inc,0.014265,90.177,66.44
SAIL UN Equity,Sailpoint Technologies Holdings Inc,0.014181,92.371,64.48
HALO UW Equity,Halozyme Therapeutics Inc,0.014132,134.596,44.1
LYFT UW Equity,Lyft Inc,0.014127,305.851,19.4
SEIC UW Equity,SEI Investments Co,0.014115,103.955,57.03
PENN UW Equity,Penn Entertainment Inc,0.014104,165.748,35.74
EME UN Equity,EMCOR Group Inc,0.014058,50.28,117.43
WWD UW Equity,Woodward Inc,0.014031,58.728,100.35
VAC UN Equity,Marriott Vacations Worldwide Corp,0.014028,40.649,144.95
BPOP UW Equity,Popular Inc,0.014003,74.782,78.65
VMI UN Equity,Valmont Industries Inc,0.013974,20.963,279.98
NVT UN Equity,nVent Electric PLC,0.013967,164.831,35.59
HOOD UW Equity,Robinhood Markets Inc,0.013966,554.451,10.58
SRC UN Equity,Spirit Realty Capital Inc,0.013896,133.533,43.71
XPO UN Equity,XPO Logistics Inc,0.013895,102.136,57.14
KNSL UN Equity,Kinsale Capital Group Inc,0.013893,21.469,271.8
AZPN UW Equity,Aspen Technology Inc,0.013821,27.864,208.34
FFIN UW Equity,First Financial Bankshares Inc,0.013819,128.921,45.02
COUP UW Equity,Coupa Software Inc,0.013785,75.075,77.12
GBCI UN Equity,Glacier Bancorp Inc,0.013759,110.266,52.41
HUN UN Equity,Huntsman Corp,0.01375,198.661,29.07
IRDM UW Equity,Iridium Communications Inc,0.013743,126.336,45.69
CNXC UW Equity,Concentrix Corp,0.013737,43.071,133.96
IBKR UW Equity,Interactive Brokers Group Inc,0.013708,92.654,62.14
ADC UN Equity,Agree Realty Corp,0.013706,73.69,78.12
ALK UN Equity,Alaska Air Group Inc,0.013698,123.438,46.61
AXTA UN Equity,Axalta Coating Systems Ltd,0.013696,220.312,26.11
QLYS UW Equity,Qualys Inc,0.013648,38.723,148.03
CLH UN Equity,Clean Harbors Inc,0.013641,50.861,112.65
IAC UW Equity,IAC/InterActiveCorp,0.013604,77.621,73.61
LSTR UW Equity,Landstar System Inc,0.013592,36.779,155.22
RNR UN Equity,RenaissanceRe Holdings Ltd,0.013538,43.433,130.92
NCLH UN Equity,Norwegian Cruise Line Holdings Ltd,0.013473,417.315,13.56
DKS UN Equity,Dick's Sporting Goods Inc,0.013446,55.382,101.97
IDA UN Equity,IDACORP Inc,0.013445,50.214,112.46
EXLS UW Equity,ExlService Holdings Inc,0.013406,32.119,175.31
LNTH UQ Equity,Lantheus Holdings Inc,0.013367,67.773,82.84
PRGO UN Equity,Perrigo Co PLC,0.013329,134.001,41.78
OSK UN Equity,Oshkosh Corp,0.013269,65.519,85.06
CELH UR Equity,Celsius Holdings Inc,0.013253,54.247,102.61
TMX UN Equity,Terminix Global Holdings Inc,0.013182,121.257,45.66
PDCE UW Equity,PDC Energy Inc,0.01316,94.405,58.55
CAR UW Equity,Avis Budget Group Inc,0.013155,29.672,186.21
CW UN Equity,Curtiss-Wright Corp,0.013103,38.207,144.04
SYNA UW Equity,Synaptics Inc,0.013101,39.349,139.84
DTM UN Equity,DT Midstream Inc,0.013045,96.698,56.66
CHRD UW Equity,Chord Energy Corp,0.013006,42.034,129.96
ERIE UW Equity,Erie Indemnity Co,0.012979,25.016,217.92
CC UN Equity,Chemours Co/The,0.012974,154.017,35.38
FCN UN Equity,FTI Consulting Inc,0.01297,33.627,162
LEG UN Equity,Leggett & Platt Inc,0.012947,132.763,40.96
ASH UN Equity,Ashland Inc,0.012805,50.539,106.42
ITCI UW Equity,Intra-Cellular Therapies Inc,0.012805,90.863,59.19
HXL UN Equity,Hexcel Corp,0.012804,83.611,64.32
BEPC UN Equity,Brookfield Renewable Corp,0.012792,127.413,42.17
RYN UN Equity,Rayonier Inc,0.01279,145.381,36.95
TOL UN Equity,Toll Brothers Inc,0.012782,109.653,48.96
LNW UW Equity,Light & Wonder Inc,0.012766,97.067,55.24
OLED UW Equity,Universal Display Corp,0.012744,43.344,123.49
NOVT UW Equity,Novanta Inc,0.012712,35.236,151.53
DVA UN Equity,DaVita Inc,0.012652,58.27,91.2
UFPI UW Equity,UFP Industries Inc,0.012585,60.384,87.54
SLAB UW Equity,Silicon Laboratories Inc,0.012568,36.005,146.61
NATI UW Equity,National Instruments Corp,0.012495,130.481,40.22
MNDT UW Equity,Mandiant Inc,0.012489,229.159,22.89
SKX UN Equity,Skechers USA Inc,0.012474,133.487,39.25
VLY UW Equity,Valley National Bancorp,0.012433,427.334,12.22
SAIC UN Equity,Science Applications International Corp,0.012425,55.537,93.97
HOG UN Equity,Harley-Davidson Inc,0.012422,134.23,38.87
VVV UN Equity,Valvoline Inc,0.01241,178.756,29.16
ASGN UN Equity,ASGN Inc,0.012381,49.771,104.48
NYT UN Equity,New York Times Co/The,0.012379,164.075,31.69
M UN Equity,Macy's Inc,0.012373,283.98,18.3
RH UN Equity,RH,0.012367,17.355,299.29
GXO UN Equity,GXO Logistics Inc,0.012366,105.397,49.28
EHC UN Equity,Encompass Health Corp,0.012342,97.714,53.05
AMG UN Equity,Affiliated Managers Group Inc,0.012332,38.296,135.25
WTFC UW Equity,Wintrust Financial Corp,0.012323,59.78,86.58
AMN UN Equity,AMN Healthcare Services Inc,0.012306,44.359,116.52
CMC UN Equity,Commercial Metals Co,0.012292,120.041,43.01
GH UW Equity,Guardant Health Inc,0.012289,97.239,53.08
VNO UN Equity,Vornado Realty Trust,0.012286,176.054,29.31
FLO UN Equity,Flowers Foods Inc,0.01228,187.014,27.58
OWL UN Equity,Blue Owl Capital Inc,0.012263,402.094,12.81
UBSI UW Equity,United Bankshares Inc/WV,0.012225,131.424,39.07
