Ticker,Name,Weight,Shares,Price
SNPS UW Equity,Synopsys Inc,0.144999,152.19,375.71
GD UN Equity,General Dynamics Corp,0.143791,246.042,230.46
KLAC UW Equity,KLA Corp,0.141551,149.047,374.51
FDX UN Equity,FedEx Corp,0.141341,239.78,232.45
GM UN Equity,General Motors Co,0.13979,1452.575,37.95
CNC UN Equity,Centene Corp,0.139646,580.768,94.82
PSA UN Equity,Public Storage,0.136938,156.075,345.99
CHTR UW Equity,Charter Communications Inc,0.135504,115.488,462.69
PXD UN Equity,Pioneer Natural Resources Co,0.132895,240.616,217.8
MCK UN Equity,McKesson Corp,0.132138,144.9,359.61
AEP UW Equity,American Electric Power Co Inc,0.131957,513.481,101.34
EMR UN Equity,Emerson Electric Co,0.130922,589.767,87.54
MCO UN Equity,Moody's Corp,0.130555,159.619,322.54
OXY UN Equity,Occidental Petroleum Corp,0.130252,817.113,62.86
SRE UN Equity,Sempra Energy,0.130245,314.173,163.48
MPC UN Equity,Marathon Petroleum Corp,0.130206,539.459,95.18
CDNS UW Equity,Cadence Design Systems Inc,0.128679,272.317,186.34
PANW UW Equity,Palo Alto Networks Inc,0.128002,96.728,521.84
SLB UN Equity,Schlumberger NV,0.12494,1410.915,34.92
ADSK UW Equity,Autodesk Inc,0.124708,217.293,226.32
HCA UN Equity,HCA Healthcare Inc,0.12379,225.247,216.72
ORLY UW Equity,O'Reilly Automotive Inc,0.119023,65.204,719.83
ADM UN Equity,Archer-Daniels-Midland Co,0.118559,559.244,83.6
GIS UN Equity,General Mills Inc,0.118326,601.456,77.58
MRVL UW Equity,Marvell Technology Inc,0.11813,847.129,54.99
ROP UN Equity,Roper Technologies Inc,0.117281,105.427,438.68
CMG UN Equity,Chipotle Mexican Grill Inc,0.116791,27.773,1658.29
SQ UN Equity,Block Inc,0.116395,516.655,88.84
APH UN Equity,Amphenol Corp,0.116118,584.582,78.33
KMB UN Equity,Kimberly-Clark Corp,0.115595,336.016,135.66
VLO UN Equity,Valero Energy Corp,0.11524,406.621,111.76
FCX UN Equity,Freeport-McMoRan Inc,0.114941,1443.508,31.4
MET UN Equity,MetLife Inc,0.114505,684.88,65.93
LHX UN Equity,L3Harris Technologies Inc,0.114358,192.161,234.68
IQV UN Equity,IQVIA Holdings Inc,0.114228,187.93,239.69
COF UN Equity,Capital One Financial Corp,0.112974,395.16,112.74
O UN Equity,Realty Income Corp,0.112962,600.916,74.13
EXC UW Equity,Exelon Corp,0.112948,978.258,45.53
ABNB UW Equity,Airbnb Inc,0.112562,373.858,118.73
MAR UW Equity,Marriott International Inc/MD,0.112052,274.045,161.24
AZO UN Equity,AutoZone Inc,0.111546,19.785,2223.27
CTVA UN Equity,Corteva Inc,0.110218,723.31,60.09
AIG UN Equity,American International Group Inc,0.110209,791.335,54.92
PAYX UW Equity,Paychex Inc,0.108463,321.978,132.84
ECL UN Equity,Ecolab Inc,0.107218,247.69,170.7
CRWD UW Equity,Crowdstrike Holdings Inc,0.106859,209.856,200.8
MSI UN Equity,Motorola Solutions Inc,0.105443,164.351,253
SYY UN Equity,Sysco Corp,0.105088,507.104,81.72
PSX UN Equity,Phillips 66,0.104305,480.343,85.63
XEL UW Equity,Xcel Energy Inc,0.103688,544.382,75.11
MSCI UN Equity,MSCI Inc,0.102177,78.678,512.12
WMB UN Equity,Williams Cos Inc/The,0.101807,1215.835,33.02
A UN Equity,Agilent Technologies Inc,0.100638,299.335,132.58
ENPH UQ Equity,Enphase Energy Inc,0.100456,130.632,303.25
TRV UN Equity,Travelers Cos Inc/The,0.100092,239.2,165.01
DVN UN Equity,Devon Energy Corp,0.099997,656.673,60.05
AFL UN Equity,Aflac Inc,0.099781,637.626,61.71
DOW UN Equity,Dow Inc,0.099681,727.399,54.04
TEAM UW Equity,Atlassian Corp PLC,0.099115,136.571,286.19
JCI UN Equity,Johnson Controls International plc,0.097665,694.56,55.45
AJG UN Equity,Arthur J Gallagher & Co,0.097642,207.671,185.41
PH UN Equity,Parker-Hannifin Corp,0.097085,127.748,299.69
LNG UA Equity,Cheniere Energy Inc,0.096646,252.78,150.77
PRU UN Equity,Prudential Financial Inc,0.096553,374.571,101.65
MCHP UW Equity,Microchip Technology Inc,0.096279,537.091,70.69
WELL UN Equity,Welltower Inc,0.095839,453.646,83.31
