Ticker,Name,Weight,Shares,Price
PGEN UW Equity,Precigen Inc,0.047464,223.849079,2.425
ICPT UW Equity,Intercept Pharmaceuticals Inc,0.04665,32.024336,16.66
AFMD UQ Equity,Affimed NV,0.046428,160.90794,3.3
QSI UQ Equity,Quantum-Si Inc,0.045764,128.2838,4.08
AKRO UW Equity,Akero Therapeutics Inc,0.045514,37.747258,13.79
RDUS UQ Equity,Radius Health Inc,0.045279,51.297301,10.095
GBIO UW Equity,Generation Bio Co,0.044653,61.52865,8.3
CMPS UW Equity,Compass Pathways Plc,0.044109,25.401306,19.86
ATRA UW Equity,Atara Biotherapeutics Inc,0.043792,100.671462,4.975
OMER UQ Equity,Omeros Corp,0.043745,67.609584,7.4
ARCT UQ Equity,Arcturus Therapeutics Holdings Inc,0.043544,28.474013,17.49
KNSA UW Equity,Kiniksa Pharmaceuticals Ltd,0.041926,36.941193,12.98
EGRX UQ Equity,Eagle Pharmaceuticals Inc/DE,0.041896,13.686347,35.01
MGTX UW Equity,MeiraGTx Holdings plc,0.041587,48.18858,9.87
OCUL UQ Equity,Ocular Therapeutix Inc,0.041304,82.730501,5.71
AVDL UQ Equity,Avadel Pharmaceuticals PLC,0.039943,63.535222,7.19
IMAB UQ Equity,I-Mab,0.039339,55.613898,8.09
BLUE UW Equity,Bluebird Bio Inc,0.039325,77.011893,5.84
PETQ UW Equity,PetIQ Inc,0.039279,31.547025,14.24
KPTI UW Equity,Karyopharm Therapeutics Inc,0.038843,85.596051,5.19
ADMA UQ Equity,ADMA Biologics Inc,0.03858,211.62552,2.085
GLUE UW Equity,Monte Rosa Therapeutics Inc,0.038218,50.298611,8.69
TCRT UW Equity,Alaunos Therapeutics Inc,0.038056,232.748671,1.87
ESPR UQ Equity,Esperion Therapeutics Inc,0.03803,67.907704,6.405
ABSI UW Equity,Absci Corp,0.037976,100.074698,4.34
EIGR UQ Equity,Eiger BioPharmaceuticals Inc,0.037672,46.577772,9.25
SELB UQ Equity,Selecta Biosciences Inc,0.037339,163.61819,2.61
PAHC UQ Equity,Phibro Animal Health Corp,0.03653,21.919569,19.06
EYPT UQ Equity,EyePoint Pharmaceuticals Inc,0.035807,36.695546,11.16
PRLD UW Equity,Prelude Therapeutics Inc,0.035598,51.405732,7.92
ABCM UW Equity,Abcam PLC,0.035545,26.63979,15.26
ABUS UW Equity,Arbutus Biopharma Corp,0.03504,160.297336,2.5
HUMA UW Equity,Humacyte Inc,0.033683,111.016972,3.47
PHAT UW Equity,Phathom Pharmaceuticals Inc,0.033286,42.111316,9.04
NAUT UW Equity,Nautilus Biotechnology Inc,0.033252,134.143131,2.835
CBAY UW Equity,Cymabay Therapeutics Inc,0.033077,91.264768,4.145
FDMT UW Equity,4D Molecular Therapeutics Inc,0.032813,34.812282,10.78
PRVB UW Equity,Provention Bio Inc,0.032649,69.021702,5.41
BMEA UW Equity,Biomea Fusion Inc,0.032546,31.43762,11.84
KALV UQ Equity,KalVista Pharmaceuticals Inc,0.032126,26.452398,13.89
RLYB UW Equity,Rallybio Corp,0.032096,34.630336,10.6
ICVX UW Equity,Icosavax Inc,0.030961,42.817053,8.27
ADAP UW Equity,Adaptimmune Therapeutics Plc,0.029846,148.412481,2.3
STRO UQ Equity,Sutro Biopharma Inc,0.029722,50.584967,6.72
FULC UQ Equity,Fulcrum Therapeutics Inc,0.02941,44.025665,7.64
EVLO UW Equity,Evelo Biosciences Inc,0.029083,116.2999,2.86
OPTN UW Equity,Optinose Inc,0.028985,89.112545,3.72
MGNX UW Equity,MacroGenics Inc,0.028871,66.104439,4.995
KRON UW Equity,Kronos Bio Inc,0.027079,61.145219,5.065
ACIU UQ Equity,AC Immune SA,0.026928,90.051562,3.42
RANI UQ Equity,Rani Therapeutics Holdings Inc,0.025639,26.393526,11.11
ALPN UQ Equity,Alpine Immune Sciences Inc,0.025208,32.687617,8.82
XERS UW Equity,Xeris Biopharma Holdings Inc,0.024714,146.073264,1.935
BCAB UQ Equity,BioAtla Inc,0.024238,38.716113,7.16
RIGL UW Equity,Rigel Pharmaceuticals Inc,0.023996,185.435622,1.48
JNCE UW Equity,Jounce Therapeutics Inc,0.023618,55.693919,4.85
GRTS UW Equity,Gritstone bio Inc,0.023501,78.476713,3.425
EPZM UW Equity,Epizyme Inc,0.023073,177.699618,1.485
OMIC UW Equity,Singular Genomics Systems Inc,0.022616,76.075868,3.4
PSTX UW Equity,Poseida Therapeutics Inc,0.022573,67.582328,3.82
KMDA UW Equity,Kamada Ltd,0.022292,48.285393,5.28
VSTM UQ Equity,Verastem Inc,0.021777,200.857654,1.24
OMGA UW Equity,Omega Therapeutics Inc,0.021464,51.570435,4.76
CNTA UW Equity,Centessa Pharmaceuticals PLC,0.021349,51.949991,4.7
TNYA UW Equity,Tenaya Therapeutics Inc,0.021314,44.524289,5.475
GRCL UW Equity,Gracell Biotechnologies Inc,0.021259,69.668155,3.49
CLVS UW Equity,Clovis Oncology Inc,0.021084,155.071043,1.555
CMRX UQ Equity,Chimerix Inc,0.02097,94.237564,2.545
KMPH UW Equity,KemPharm Inc,0.020924,37.101192,6.45
GRPH UQ Equity,Graphite Bio Inc,0.020814,62.479421,3.81
WVE UQ Equity,WaVe Life Sciences Ltd,0.0208,93.470694,2.545
PSNL UQ Equity,Personalis Inc,0.020472,48.982103,4.78
MRNS UQ Equity,Marinus Pharmaceuticals Inc,0.020335,40.029441,5.81
PRAX UW Equity,Praxis Precision Medicines Inc,0.020244,49.05199,4.72
ANNX UW Equity,Annexon Inc,0.02017,41.563303,5.55
ABOS UW Equity,Acumen Pharmaceuticals Inc,0.020152,43.651723,5.28
ALLK UW Equity,Allakos Inc,0.019745,59.037838,3.825
HROW UQ Equity,Harrow Health Inc,0.019538,29.133793,7.67
OYST UW Equity,Oyster Point Pharma Inc,0.01895,28.743866,7.54
TSHA UW Equity,Taysha Gene Therapies Inc,0.018723,43.700367,4.9
SPPI UW Equity,Spectrum Pharmaceuticals Inc,0.018583,194.095634,1.095
AUTL UW Equity,Autolus Therapeutics PLC,0.018372,62.350197,3.37
IMPL UQ Equity,Impel Pharmaceuticals Inc,0.018291,24.977971,8.375
URGN UQ Equity,UroGen Pharma Ltd,0.018199,24.4584,8.51
TALS UQ Equity,Talaris Therapeutics Inc,0.018052,44.689118,4.62
IKNA UQ Equity,Ikena Oncology Inc,0.017994,38.976319,5.28
ORIC UW Equity,ORIC Pharmaceuticals Inc,0.017523,42.549097,4.71
IMRX UQ Equity,Immuneering Corp,0.016809,28.437728,6.76
VOR UW Equity,Vor BioPharma Inc,0.016759,40.523008,4.73
SBTX UQ Equity,Silverback Therapeutics Inc,0.01661,37.879121,5.015
TKNO UQ Equity,Alpha Teknova Inc,0.015856,30.223815,6
FIXX UW Equity,Homology Medicines Inc,0.015683,61.84942,2.9
OLMA UW Equity,Olema Pharmaceuticals Inc,0.015515,43.491718,4.08
ETNB UQ Equity,89bio Inc,0.015484,42.062626,4.21
STTK UW Equity,Shattuck Labs Inc,0.015296,45.675831,3.83
PRTK UQ Equity,Paratek Pharmaceuticals Inc,0.015196,58.716217,2.96
PBYI UW Equity,Puma Biotechnology Inc,0.01513,48.471459,3.57
DTIL UW Equity,Precision BioSciences Inc,0.015122,105.782226,1.635
GMDA UQ Equity,Gamida Cell Ltd,0.01497,64.609331,2.65
IMUX UW Equity,Immunic Inc,0.014793,32.916023,5.14
OVID UW Equity,Ovid therapeutics Inc,0.014666,75.894887,2.21
